0.05,0.1,1,1,0.858500527983104,0.827586206896552
0.05,0.1,4,1,0.858500527983104,0.827586206896552
0.05,0.1,7,1,0.858500527983104,0.827586206896552
0.05,0.1,10,1,0.858500527983104,0.827586206896552
0.05,0.3,1,1,0.851108764519535,0.82512315270936
0.05,0.3,4,1,0.851108764519535,0.82512315270936
0.05,0.3,7,1,0.851108764519535,0.827586206896552
0.05,0.3,10,1,0.851108764519535,0.82512315270936
0.05,0.5,1,1,0.850052798310454,0.822660098522167
0.05,0.5,4,1,0.850052798310454,0.822660098522167
0.05,0.5,7,1,0.850052798310454,0.820197044334975
0.05,0.5,10,1,0.850052798310454,0.820197044334975
0.05,0.7,1,1,0.837381203801478,0.815270935960591
0.05,0.7,4,1,0.837381203801478,0.815270935960591
0.05,0.7,7,1,0.837381203801478,0.815270935960591
0.05,0.7,10,1,0.837381203801478,0.815270935960591
0.05,0.9,1,1,0.840549102428722,0.815270935960591
0.05,0.9,4,1,0.840549102428722,0.815270935960591
0.05,0.9,7,1,0.840549102428722,0.815270935960591
0.05,0.9,10,1,0.840549102428722,0.815270935960591
0.15,0.1,1,1,0.853220696937698,0.82512315270936
0.15,0.1,4,1,0.853220696937698,0.82512315270936
0.15,0.1,7,1,0.853220696937698,0.827586206896552
0.15,0.1,10,1,0.853220696937698,0.82512315270936
0.15,0.3,1,1,0.856388595564942,0.832512315270936
0.15,0.3,4,1,0.856388595564942,0.832512315270936
0.15,0.3,7,1,0.856388595564942,0.832512315270936
0.15,0.3,10,1,0.856388595564942,0.832512315270936
0.15,0.5,1,1,0.851108764519535,0.827586206896552
0.15,0.5,4,1,0.851108764519535,0.827586206896552
0.15,0.5,7,1,0.851108764519535,0.827586206896552
0.15,0.5,10,1,0.851108764519535,0.827586206896552
0.15,0.7,1,1,0.84688489968321,0.822660098522167
0.15,0.7,4,1,0.84688489968321,0.822660098522167
0.15,0.7,7,1,0.847940865892291,0.82512315270936
0.15,0.7,10,1,0.84688489968321,0.822660098522167
0.15,0.9,1,1,0.843717001055966,0.820197044334975
0.15,0.9,4,1,0.843717001055966,0.820197044334975
0.15,0.9,7,1,0.843717001055966,0.820197044334975
0.15,0.9,10,1,0.843717001055966,0.820197044334975
0.25,0.1,1,1,0.853220696937698,0.82512315270936
0.25,0.1,4,1,0.853220696937698,0.82512315270936
0.25,0.1,7,1,0.853220696937698,0.82512315270936
0.25,0.1,10,1,0.853220696937698,0.82512315270936
0.25,0.3,1,1,0.856388595564942,0.827586206896552
0.25,0.3,4,1,0.856388595564942,0.827586206896552
0.25,0.3,7,1,0.856388595564942,0.827586206896552
0.25,0.3,10,1,0.856388595564942,0.827586206896552
0.25,0.5,1,1,0.854276663146779,0.830049261083744
0.25,0.5,4,1,0.854276663146779,0.830049261083744
0.25,0.5,7,1,0.854276663146779,0.830049261083744
0.25,0.5,10,1,0.854276663146779,0.830049261083744
0.25,0.7,1,1,0.851108764519535,0.827586206896552
0.25,0.7,4,1,0.851108764519535,0.827586206896552
0.25,0.7,7,1,0.851108764519535,0.827586206896552
0.25,0.7,10,1,0.851108764519535,0.827586206896552
0.25,0.9,1,1,0.847940865892291,0.82512315270936
0.25,0.9,4,1,0.84688489968321,0.822660098522167
0.25,0.9,7,1,0.847940865892291,0.82512315270936
0.25,0.9,10,1,0.847940865892291,0.822660098522167
0.35,0.1,1,1,0.853220696937698,0.82512315270936
0.35,0.1,4,1,0.853220696937698,0.82512315270936
0.35,0.1,7,1,0.853220696937698,0.82512315270936
0.35,0.1,10,1,0.853220696937698,0.82512315270936
0.35,0.3,1,1,0.858500527983104,0.827586206896552
0.35,0.3,4,1,0.858500527983104,0.827586206896552
0.35,0.3,7,1,0.858500527983104,0.827586206896552
0.35,0.3,10,1,0.858500527983104,0.827586206896552
0.35,0.5,1,1,0.855332629355861,0.832512315270936
0.35,0.5,4,1,0.855332629355861,0.832512315270936
0.35,0.5,7,1,0.855332629355861,0.832512315270936
0.35,0.5,10,1,0.855332629355861,0.832512315270936
0.35,0.7,1,1,0.854276663146779,0.830049261083744
0.35,0.7,4,1,0.851108764519535,0.830049261083744
0.35,0.7,7,1,0.851108764519535,0.830049261083744
0.35,0.7,10,1,0.851108764519535,0.830049261083744
0.35,0.9,1,1,0.851108764519535,0.827586206896552
0.35,0.9,4,1,0.851108764519535,0.827586206896552
0.35,0.9,7,1,0.851108764519535,0.827586206896552
0.35,0.9,10,1,0.851108764519535,0.827586206896552
0.45,0.1,1,1,0.853220696937698,0.82512315270936
0.45,0.1,4,1,0.853220696937698,0.82512315270936
0.45,0.1,7,1,0.853220696937698,0.82512315270936
0.45,0.1,10,1,0.853220696937698,0.82512315270936
0.45,0.3,1,1,0.858500527983104,0.827586206896552
0.45,0.3,4,1,0.858500527983104,0.827586206896552
0.45,0.3,7,1,0.858500527983104,0.827586206896552
0.45,0.3,10,1,0.858500527983104,0.827586206896552
0.45,0.5,1,1,0.856388595564942,0.832512315270936
0.45,0.5,4,1,0.856388595564942,0.832512315270936
0.45,0.5,7,1,0.856388595564942,0.832512315270936
0.45,0.5,10,1,0.856388595564942,0.832512315270936
0.45,0.7,1,1,0.854276663146779,0.830049261083744
0.45,0.7,4,1,0.854276663146779,0.830049261083744
0.45,0.7,7,1,0.854276663146779,0.830049261083744
0.45,0.7,10,1,0.854276663146779,0.830049261083744
0.45,0.9,1,1,0.851108764519535,0.82512315270936
0.45,0.9,4,1,0.851108764519535,0.82512315270936
0.45,0.9,7,1,0.851108764519535,0.82512315270936
0.45,0.9,10,1,0.851108764519535,0.82512315270936
0.55,0.1,1,1,0.853220696937698,0.82512315270936
0.55,0.1,4,1,0.853220696937698,0.82512315270936
0.55,0.1,7,1,0.853220696937698,0.82512315270936
0.55,0.1,10,1,0.853220696937698,0.82512315270936
0.55,0.3,1,1,0.858500527983104,0.827586206896552
0.55,0.3,4,1,0.858500527983104,0.827586206896552
0.55,0.3,7,1,0.858500527983104,0.827586206896552
0.55,0.3,10,1,0.858500527983104,0.827586206896552
0.55,0.5,1,1,0.856388595564942,0.827586206896552
0.55,0.5,4,1,0.856388595564942,0.827586206896552
0.55,0.5,7,1,0.856388595564942,0.827586206896552
0.55,0.5,10,1,0.856388595564942,0.827586206896552
0.55,0.7,1,1,0.853220696937698,0.832512315270936
0.55,0.7,4,1,0.853220696937698,0.832512315270936
0.55,0.7,7,1,0.853220696937698,0.832512315270936
