1,0.922914466737064,0.88423645320197
2,0.937697993664203,0.881773399014778
3,0.946145723336853,0.879310344827586
4,0.940865892291447,0.894088669950739
5,0.940865892291447,0.879310344827586
6,0.930306230200634,0.88423645320197
7,0.934530095036959,0.886699507389163
8,0.93558606124604,0.881773399014778
9,0.940865892291447,0.886699507389163
10,0.930306230200634,0.876847290640394
11,0.944033790918691,0.889162561576355
12,0.916578669482577,0.889162561576355
13,0.93558606124604,0.866995073891626
14,0.945089757127772,0.876847290640394
15,0.932418162618796,0.874384236453202
16,0.939809926082365,0.88423645320197
17,0.931362196409715,0.864532019704433
18,0.926082365364308,0.889162561576355
19,0.918690601900739,0.881773399014778
20,0.932418162618796,0.891625615763547
