34,0.046,0.005,0.001,0.949814814814815,0.895555555555556,5.78599999999997
22,0.031,0.03,0.001,0.941666666666667,0.894814814814815,5.93600000000001
34,0.046,0.03,0.001,0.942962962962963,0.894814814814815,3.89399999999996
26,0.046,0.005,0.001,0.949629629629629,0.892592592592593,6.10199999999995
14,0.046,0.005,0.001,0.936666666666667,0.891111111111111,5.67199999999998
34,0.031,0.005,0.001,0.942962962962963,0.89037037037037,6.65200000000004
30,0.016,0.03,0.001,0.924814814814815,0.88962962962963,6.94399999999996
38,0.046,0.005,0.001,0.949074074074074,0.888888888888889,6.47799999999997
26,0.031,0.005,0.001,0.94,0.887407407407408,6.11200000000003
30,0.031,0.005,0.001,0.940185185185185,0.887407407407408,6.17999999999997
