10,0.001,0.005,0.001,0.832037037037037,0.830370370370371,2.36599999999999
14,0.001,0.005,0.001,0.835,0.837037037037037,2.93200000000002
18,0.001,0.005,0.001,0.834074074074074,0.827407407407408,2.59199999999998
22,0.001,0.005,0.001,0.833333333333333,0.83037037037037,2.80999999999999
26,0.001,0.005,0.001,0.832222222222222,0.82962962962963,2.50599999999999
30,0.001,0.005,0.001,0.833888888888889,0.826666666666667,2.80400000000002
34,0.001,0.005,0.001,0.83537037037037,0.831851851851852,3.21199999999999
38,0.001,0.005,0.001,0.832962962962963,0.827407407407408,2.496
10,0.001,0.005,0.051,0.822222222222222,0.819259259259259,0.890000000000009
14,0.001,0.005,0.051,0.821481481481481,0.817037037037037,0.842000000000007
18,0.001,0.005,0.051,0.820185185185185,0.82,0.811999999999989
22,0.001,0.005,0.051,0.822962962962963,0.822962962962963,0.784000000000015
26,0.001,0.005,0.051,0.820925925925926,0.818518518518519,0.757999999999993
30,0.001,0.005,0.051,0.821481481481481,0.821481481481481,0.736000000000013
34,0.001,0.005,0.051,0.820555555555556,0.817777777777778,0.729999999999995
38,0.001,0.005,0.051,0.820555555555556,0.820740740740741,0.709999999999991
10,0.001,0.03,0.001,0.834074074074074,0.832592592592593,2.53
14,0.001,0.03,0.001,0.834259259259259,0.831111111111111,2.748
18,0.001,0.03,0.001,0.834814814814815,0.83037037037037,2.66600000000001
22,0.001,0.03,0.001,0.834074074074074,0.828888888888889,2.66199999999999
26,0.001,0.03,0.001,0.83,0.828888888888889,2.16800000000001
30,0.001,0.03,0.001,0.832037037037037,0.828888888888889,2.28800000000001
34,0.001,0.03,0.001,0.831851851851852,0.831111111111111,2.56399999999999
38,0.001,0.03,0.001,0.832962962962963,0.831111111111111,2.61400000000001
10,0.001,0.03,0.051,0.821296296296296,0.817037037037037,0.844000000000005
14,0.001,0.03,0.051,0.821851851851852,0.816296296296296,0.840000000000009
18,0.001,0.03,0.051,0.821111111111111,0.823703703703704,0.824000000000001
22,0.001,0.03,0.051,0.82037037037037,0.822962962962963,0.774000000000001
26,0.001,0.03,0.051,0.821481481481481,0.820740740740741,0.744000000000005
30,0.001,0.03,0.051,0.820740740740741,0.817777777777778,0.731999999999994
34,0.001,0.03,0.051,0.818148148148148,0.82,0.729999999999995
38,0.001,0.03,0.051,0.821481481481481,0.819259259259259,0.703999999999996
10,0.016,0.005,0.001,0.908333333333333,0.863703703703704,5.04200000000001
14,0.016,0.005,0.001,0.881851851851852,0.859259259259259,3.452
18,0.016,0.005,0.001,0.918333333333333,0.88,5.354
22,0.016,0.005,0.001,0.921481481481482,0.883703703703704,5.44400000000001
26,0.016,0.005,0.001,0.905555555555556,0.868888888888889,4.61600000000001
30,0.016,0.005,0.001,0.925555555555556,0.882962962962963,5.696
34,0.016,0.005,0.001,0.917407407407407,0.874814814814815,5.43800000000001
38,0.016,0.005,0.001,0.907592592592593,0.862962962962963,5.04199999999996
10,0.016,0.005,0.051,0.835925925925926,0.831111111111111,0.460000000000036
14,0.016,0.005,0.051,0.83537037037037,0.831111111111111,0.467999999999984
18,0.016,0.005,0.051,0.834074074074074,0.831851851851852,0.474000000000024
22,0.016,0.005,0.051,0.834814814814815,0.83037037037037,0.479999999999973
26,0.016,0.005,0.051,0.833518518518519,0.82962962962963,0.484000000000015
30,0.016,0.005,0.051,0.833888888888889,0.828888888888889,0.490000000000009
34,0.016,0.005,0.051,0.832777777777778,0.826666666666667,0.492000000000007
38,0.016,0.005,0.051,0.832962962962963,0.828888888888889,0.498000000000002
10,0.016,0.03,0.001,0.895925925925926,0.864444444444444,4.34200000000001
14,0.016,0.03,0.001,0.915185185185185,0.879259259259259,5.198
18,0.016,0.03,0.001,0.906481481481481,0.86962962962963,4.58599999999997
22,0.016,0.03,0.001,0.92462962962963,0.882222222222222,5.598
26,0.016,0.03,0.001,0.908888888888889,0.874814814814815,4.71999999999998
30,0.016,0.03,0.001,0.915555555555556,0.877037037037037,5.052
34,0.016,0.03,0.001,0.875555555555556,0.847407407407407,2.97400000000002
38,0.016,0.03,0.001,0.906666666666667,0.871851851851852,4.76599999999999
10,0.016,0.03,0.051,0.837222222222222,0.831111111111111,0.461999999999989
14,0.016,0.03,0.051,0.835740740740741,0.831111111111111,0.464000000000033
18,0.016,0.03,0.051,0.835185185185185,0.832592592592593,0.477999999999975
22,0.016,0.03,0.051,0.833888888888889,0.831111111111111,0.480000000000018
26,0.016,0.03,0.051,0.833518518518519,0.83037037037037,0.486000000000013
30,0.016,0.03,0.051,0.832407407407407,0.828888888888889,0.492000000000007
34,0.016,0.03,0.051,0.832037037037037,0.828148148148148,0.497999999999956
38,0.016,0.03,0.051,0.831851851851852,0.828888888888889,0.5
10,0.031,0.005,0.001,0.909259259259259,0.868888888888889,3.852
14,0.031,0.005,0.001,0.928148148148148,0.877037037037037,4.42999999999997
18,0.031,0.005,0.001,0.937777777777778,0.885185185185185,5.09000000000001
22,0.031,0.005,0.001,0.933518518518519,0.89037037037037,4.62400000000002
26,0.031,0.005,0.001,0.940555555555555,0.882222222222222,5.098
30,0.031,0.005,0.001,0.939259259259259,0.880740740740741,4.67599999999998
34,0.031,0.005,0.001,0.940740740740741,0.878518518518518,5.23600000000001
38,0.031,0.005,0.001,0.936666666666667,0.882222222222222,4.70999999999999
10,0.031,0.005,0.051,0.835925925925926,0.82962962962963,0.468000000000029
14,0.031,0.005,0.051,0.836111111111111,0.83037037037037,0.479999999999973
18,0.031,0.005,0.051,0.835,0.82962962962963,0.482000000000016
22,0.031,0.005,0.051,0.832962962962963,0.831851851851852,0.488000000000011
26,0.031,0.005,0.051,0.832222222222222,0.827407407407407,0.494000000000005
30,0.031,0.005,0.051,0.832592592592593,0.827407407407408,0.501999999999998
34,0.031,0.005,0.051,0.832962962962963,0.827407407407407,0.501999999999998
38,0.031,0.005,0.051,0.832592592592593,0.825185185185185,0.507999999999993
10,0.031,0.03,0.001,0.911111111111111,0.875555555555556,3.44000000000001
14,0.031,0.03,0.001,0.929074074074074,0.881481481481482,4.48800000000001
18,0.031,0.03,0.001,0.937962962962963,0.877037037037037,5.18400000000001
22,0.031,0.03,0.001,0.93962962962963,0.882222222222222,4.62799999999997
26,0.031,0.03,0.001,0.943703703703704,0.883703703703704,5.46199999999999
30,0.031,0.03,0.001,0.941296296296296,0.888148148148148,5.1
34,0.031,0.03,0.001,0.943333333333333,0.882222222222222,5.15800000000004
38,0.031,0.03,0.001,0.942037037037037,0.880740740740741,5.05999999999999
10,0.031,0.03,0.051,0.838333333333333,0.832592592592593,0.469999999999982
14,0.031,0.03,0.051,0.835740740740741,0.828888888888889,0.476000000000022
18,0.031,0.03,0.051,0.83537037037037,0.82962962962963,0.486000000000013
22,0.031,0.03,0.051,0.833703703703704,0.826666666666667,0.494000000000005
26,0.031,0.03,0.051,0.830925925925926,0.826666666666667,0.492000000000007
30,0.031,0.03,0.051,0.832407407407407,0.827407407407407,0.5
34,0.031,0.03,0.051,0.833148148148148,0.826666666666667,0.501999999999998
38,0.031,0.03,0.051,0.832407407407407,0.825925925925926,0.505999999999995
10,0.046,0.005,0.001,0.920185185185185,0.871111111111111,3.62399999999998
14,0.046,0.005,0.001,0.935555555555556,0.877777777777778,4.6
18,0.046,0.005,0.001,0.934074074074074,0.885185185185185,3.86799999999998
22,0.046,0.005,0.001,0.944259259259259,0.880740740740741,4.602
26,0.046,0.005,0.001,0.942037037037037,0.882962962962963,4.20599999999999
30,0.046,0.005,0.001,0.945,0.883703703703704,4.396
34,0.046,0.005,0.001,0.944444444444444,0.885925925925926,4.62400000000002
38,0.046,0.005,0.001,0.942037037037037,0.884444444444444,4.31599999999999
10,0.046,0.005,0.051,0.837962962962963,0.82962962962963,0.469999999999982
14,0.046,0.005,0.051,0.842407407407407,0.831851851851852,0.475999999999976
18,0.046,0.005,0.051,0.838333333333333,0.832592592592593,0.482000000000016
22,0.046,0.005,0.051,0.837962962962963,0.833333333333333,0.485999999999967
26,0.046,0.005,0.051,0.835740740740741,0.828148148148148,0.497999999999956
30,0.046,0.005,0.051,0.833333333333333,0.826666666666667,0.501999999999998
34,0.046,0.005,0.051,0.83462962962963,0.826666666666667,0.505999999999995
